Q2,x,y,sigma_red_0,sigma_red_unc
19.952623149688808,0.7943282347242817,0.0306327613598729,0.009881324288443521,0.0009973558868112287
31.622776601683796,0.0501187233627272,0.7694601761953572,0.4210940309866752,0.0036304519473636817
31.622776601683796,0.0794328234724281,0.4854965494554842,0.4029777689619809,0.0030673784746246394
31.622776601683796,0.1258925411794167,0.3063276135987292,0.3703073287548734,0.0027870210696498395
31.622776601683796,0.199526231496888,0.1932796576172088,0.3258032448827873,0.0025713918168916755
31.622776601683796,0.3162277660168381,0.121951219512195,0.24063258471234356,0.002557599081749341
31.622776601683796,0.5011872336272725,0.0769460176195357,0.1082178373012645,0.0018349516163645733
31.622776601683796,0.7943282347242817,0.0485496549455484,0.00803196779431108,0.0009502268528106269
50.11872336272725,0.0794328234724281,0.7694601761953577,0.3948626039589239,0.0029578589294871117
50.11872336272725,0.1258925411794167,0.4854965494554845,0.36791319610562784,0.0026576314266254487
50.11872336272725,0.199526231496888,0.3063276135987292,0.32055353186700297,0.002477599743104183
50.11872336272725,0.3162277660168381,0.1932796576172089,0.2322329830118924,0.0023633933594893793
50.11872336272725,0.5011872336272725,0.1219512195121951,0.10081614785167092,0.0016681795213929554
50.11872336272725,0.7943282347242817,0.0769460176195357,0.006758474971051172,0.0008926928125603275
79.43282347242814,0.1258925411794167,0.7694601761953572,0.36019802345673013,0.0025581033895443147
79.43282347242814,0.199526231496888,0.4854965494554841,0.3147823133518642,0.0024002500590243852
79.43282347242814,0.3162277660168381,0.3063276135987291,0.2245055640353499,0.0022070536193769543
79.43282347242814,0.5011872336272725,0.1932796576172088,0.09432271870029008,0.001526488927731361
79.43282347242814,0.7943282347242817,0.121951219512195,0.005814908914658308,0.0008311594841860133
125.89254117941675,0.199526231496888,0.7694601761953573,0.30734328007229367,0.002336649945913032
125.89254117941675,0.3162277660168381,0.4854965494554843,0.21754117004700896,0.002084760021544246
125.89254117941675,0.5011872336272725,0.3063276135987292,0.08865701171112303,0.0014078600365202692
125.89254117941675,0.7943282347242817,0.1932796576172089,0.005097827677922311,0.00077279855485643
199.52623149688807,0.3162277660168381,0.7694601761953577,0.21132672593836987,0.001999441098910317
199.52623149688807,0.5011872336272725,0.4854965494554845,0.08401629320668029,0.001316727729388953
199.52623149688807,0.7943282347242817,0.3063276135987294,0.004552338278171916,0.0007232936215538754
316.227766016838,0.5011872336272725,0.7694601761953573,0.0805423042070292,0.0012674154886823487
316.227766016838,0.7943282347242817,0.4854965494554843,0.004163721121211721,0.0006932278092096152
501.18723362727246,0.7943282347242817,0.7694601761953577,0.003941232821374628,0.0007079994661521719
